id,period,duration,depth,steff,srad,slogg,model_snr,ra,dec,disposition,source
10189523,1.013922622,1.6393,34957.0,5110.0,0.647,4.618,79.8,283.01196,47.238602,FALSE POSITIVE,kepler
10189542,24.614775,2.395,229.4,5654.0,0.849,4.536,10.5,283.02139,47.259651,FALSE POSITIVE,kepler
10189546,24.61480613,2.6602,1798.0,5312.0,0.986,4.384,68.4,283.0228,47.261131,CONFIRMED,kepler
10189546,42.949522,5.4154,959.1,5312.0,0.986,4.384,40.7,283.0228,47.261131,CONFIRMED,kepler
10189546,117.033521,6.822,770.4,5312.0,0.986,4.384,21.9,283.0228,47.261131,CONFIRMED,kepler
10189557,2.93101771,2.231,199.1,5485.0,0.788,4.5,15.0,283.02725,47.249882,FALSE POSITIVE,kepler
1019.01,5.2341008,3.7078139,20796.9416293,7645.0,1.56203,4.3,1574.8381848,120.147994,-54.878552,CANDIDATE,tess
10190075,11.1916199,2.1,166.4,5646.0,0.956,4.464,11.9,283.33533,47.208832,CANDIDATE,kepler
10190777,1.411230023,1.4325,388.2,4575.0,0.737,4.564,89.3,283.71753,47.204449,CONFIRMED,kepler
10191036,1.21374652,3.371,28.9,6238.0,1.049,4.407,17.4,283.85147,47.24366,FALSE POSITIVE,kepler
10191056,1.21374744,5.79293,185130.0,6791.0,1.619,4.137,8755.2,283.8663,47.228271,FALSE POSITIVE,kepler
10191070,1.213745575,5.5835,2012.2,4820.0,0.661,4.606,213.7,283.8757,47.231918,FALSE POSITIVE,kepler
10191449,492.23808,12.53,676.8,5609.0,0.854,4.546,13.2,284.0925,47.251381,CANDIDATE,kepler
10196493,9.81101738,2.09,,,,,,286.65024,47.242329,FALSE POSITIVE,kepler
10198109,17.918743061,4.36387,118360.0,5870.0,1.63,3.903,4696.8,287.49353,47.224659,FALSE POSITIVE,kepler
10198225,11.9451376,6.893,63.3,5094.0,4.163,3.38,12.4,287.55182,47.244862,CANDIDATE,kepler
10198662,26.40805532,2.7,,,,,,287.78461,47.228043,CANDIDATE,kepler
10198662,46.07931317,1.87,,,,,,287.78461,47.228043,CANDIDATE,kepler
10199817,392.94247,11.055,120.3,6596.0,1.44,4.073,10.0,288.39456,47.264351,FALSE POSITIVE,kepler
10199984,198.6004,3.53,300.8,5357.0,2.522,3.641,9.8,288.47318,47.247921,CANDIDATE,kepler
1020.01,3.28892,3.793,10518.9,8734.2,,4.1,3661.0,128.381976,-43.828421,FALSE POSITIVE,tess
10200627,7.7016694,10.898,155.7,5174.0,3.608,3.228,17.8,288.79553,47.203651,CANDIDATE,kepler
10201891,372.30881,3.874,535.2,5966.0,0.904,4.519,14.9,289.41861,47.291889,FALSE POSITIVE,kepler
10202759,0.872952088,1.4499,137.3,7102.0,2.082,3.972,41.6,289.80298,47.259159,FALSE POSITIVE,kepler
10203349,17.14648756,4.2354,440.3,5559.0,1.412,4.127,28.3,290.04327,47.25798,CONFIRMED,kepler
10205598,373.89398,27.66,730.0,5263.0,0.699,4.574,18.5,290.93597,47.29073,FALSE POSITIVE,kepler
10206675,17.40208965,3.745,616.5,4098.0,0.615,4.662,20.9,291.37744,47.21257,FALSE POSITIVE,kepler
10208477,454.244158,3.399,241.0,6446.0,1.874,3.935,9.9,292.12549,47.221966,FALSE POSITIVE,kepler
10208759,2.287515702,10.0879,358580.0,6773.0,1.391,4.306,3017.9,292.25565,47.286301,FALSE POSITIVE,kepler
10208894,183.836254,13.088,1046.2,4959.0,11.963,2.569,15.7,292.32233,47.255112,FALSE POSITIVE,kepler
1021.01,1.90879,1.909,618.482,6022.6,1.22,4.52,1561.0,119.30075,-42.999149,FALSE POSITIVE,tess
10212441,15.0447098,5.823,97.9,5798.0,1.525,4.025,23.4,293.72586,47.24704,CONFIRMED,kepler
10212441,354.78194,6.46,193.0,5798.0,1.525,4.025,7.7,293.72586,47.24704,FALSE POSITIVE,kepler
10213902,59.6222627,6.888,993.4,6108.0,0.997,4.471,31.9,294.2413,47.275982,CONFIRMED,kepler
10214162,17.42393582,4.929,770.9,6018.0,0.969,4.46,33.2,294.32635,47.217609,CONFIRMED,kepler
10214328,659.2907,22.106,338.1,6917.0,1.837,4.05,27.0,294.37708,47.289928,FALSE POSITIVE,kepler
10214341,277.13367,9.67,321.2,6461.0,0.971,4.474,8.7,294.38254,47.205769,CANDIDATE,kepler
10214873,5.959695593,1.8383,151.2,5717.0,0.884,4.538,4.7,294.56131,47.298092,FALSE POSITIVE,kepler
10215422,24.847087207,7.28274,317670.0,5644.0,0.854,4.55,6707.7,294.75986,47.201931,FALSE POSITIVE,kepler
10215869,5.017239915,4.36126,144640.0,6519.0,1.079,4.41,970.9,294.92371,47.249989,FALSE POSITIVE,kepler
10216045,16.88954693,3.41,,,,,,294.98788,47.21986,FALSE POSITIVE,kepler
10219288,3.381607,7.627,440.6,3974.0,59.437,1.056,16.6,296.08136,47.275814,FALSE POSITIVE,kepler
10219361,117.634213,3.82,253.1,5236.0,2.332,3.711,8.7,296.10846,47.222279,FALSE POSITIVE,kepler
10220837,1.962282625,1.45,68.3,5726.0,0.979,4.418,12.9,296.58755,47.207161,CONFIRMED,kepler
10220950,158.348345,10.55,899.0,6521.0,1.276,4.352,17.6,296.62296,47.291142,FALSE POSITIVE,kepler
10221013,7.189379172,2.0351,8126.4,6214.0,1.076,4.442,288.5,296.6423,47.230331,CANDIDATE,kepler
10221505,3.43633133,0.675,473.5,5201.0,0.651,4.616,14.5,296.78934,47.234531,CANDIDATE,kepler
10222603,112.48226,1.923,195.7,6089.0,0.95,4.495,5.2,297.09702,47.223492,FALSE POSITIVE,kepler
10223615,27.25471993,0.73,,,,,,297.39066,47.223869,FALSE POSITIVE,kepler
10223616,29.12436474,3.4209,6496.0,4457.0,0.481,4.767,63.4,297.39066,47.255711,FALSE POSITIVE,kepler
10225800,1.423799421,1.4866,2008.4,5962.0,1.019,4.464,125.3,298.00024,47.243649,FALSE POSITIVE,kepler
10226343,0.660655454,7.111,566.9,6520.0,1.215,4.375,77.7,298.13785,47.25856,FALSE POSITIVE,kepler
10226420,0.660663034,2.81,134.0,6353.0,1.134,4.397,23.3,298.15732,47.29166,FALSE POSITIVE,kepler
10227020,7.38443269,5.7351,349.8,5814.0,1.248,4.269,23.7,298.31836,47.279491,CONFIRMED,kepler
10227020,9.84824649,5.7471,436.7,5814.0,1.248,4.269,25.3,298.31836,47.279491,CONFIRMED,kepler
10227020,14.78767172,6.1191,781.8,5814.0,1.248,4.269,39.4,298.31836,47.279491,CONFIRMED,kepler
10227020,19.7243672,7.202,577.9,5814.0,1.248,4.269,26.0,298.31836,47.279491,CONFIRMED,kepler
10227501,2.002779769,2.231,260.5,5346.0,0.892,4.44,22.2,298.44775,47.264999,FALSE POSITIVE,kepler
10227863,5.14072621,27.24,145.6,5751.0,1.035,4.389,44.5,298.55258,47.247318,FALSE POSITIVE,kepler
10227881,5.14108479,25.93,611.2,5893.0,0.941,4.505,57.0,298.55719,47.251991,FALSE POSITIVE,kepler
10228942,21.025447023,6.52216,115740.0,6631.0,2.438,3.798,4881.9,298.82739,47.25774,FALSE POSITIVE,kepler
1023.01,1.3214483,3.435,2180.0,5050.8,2.99,3.56,3827.0,120.837688,-51.345626,FALSE POSITIVE,tess
10230571,123.11494773,17.24,,,,,,299.2529,47.278999,FALSE POSITIVE,kepler
10232123,1.343767797,1.9405,4702.6,6324.0,2.312,3.8,269.8,299.70078,47.291752,FALSE POSITIVE,kepler
10232693,0.990516282,2.019,101.6,5975.0,2.399,3.755,20.4,299.84909,47.20256,FALSE POSITIVE,kepler
1024.01,18.0157,2.524,610.0,4709.0,7.61,,463.0,86.820714,-72.422611,FALSE POSITIVE,tess
1025.01,9.6837921,2.4006056,4238.2399008,8598.7,,,1914.698926,142.521159,-51.517114,CANDIDATE,tess
10252275,5.65245733,2.062,121.0,5159.0,0.8,4.508,11.7,280.70853,47.32806,CONFIRMED,kepler
10252275,14.8638496,2.705,220.6,5159.0,0.8,4.508,12.3,280.70853,47.32806,CONFIRMED,kepler
10253547,25.7457957,7.073,140.3,6103.0,1.383,4.202,19.3,281.56995,47.398689,CONFIRMED,kepler
10253547,59.9809868,7.588,282.4,6103.0,1.383,4.202,25.2,281.56995,47.398689,CONFIRMED,kepler
10253638,7.4539297,14.21,,,,,,281.63889,47.314121,FALSE POSITIVE,kepler
10253977,392.601892,3.21,779.0,5307.0,0.753,4.605,7.8,281.87015,47.394989,CANDIDATE,kepler
10257229,5.75651958,2.309,65.3,6208.0,1.024,4.454,11.2,283.70471,47.385288,CANDIDATE,kepler
10257903,0.85574731,2.01,,,,,,284.0842,47.373589,FALSE POSITIVE,kepler
10258558,20.867855659,5.73122,82601.0,6095.0,1.016,4.378,2768.6,284.45453,47.311951,FALSE POSITIVE,kepler
10259029,7.061149921,3.33515,131260.0,5585.0,0.798,4.564,631.5,284.67484,47.340809,FALSE POSITIVE,kepler
10259031,7.06115081,3.547,1526.9,5795.0,0.848,4.554,60.4,284.67569,47.339211,FALSE POSITIVE,kepler
10259301,244.83274973,4.37001,40206.0,6105.0,0.993,4.443,733.5,284.81525,47.392632,FALSE POSITIVE,kepler
1025986,275.07365,3.37,228.9,5604.0,1.187,4.226,7.5,291.03369,36.771042,CANDIDATE,kepler
1026.01,14.2694372,6.9350494,1246.3921871,5690.0,0.853898,4.58,682.4360542,125.434634,-51.759442,FALSE POSITIVE,tess
1026032,8.460438928,4.73492,76413.0,5951.0,0.702,4.638,1797.4,291.04407,36.729271,FALSE POSITIVE,kepler
10263598,145.750554,13.999,385.6,5096.0,8.038,3.007,17.0,287.09363,47.3713,FALSE POSITIVE,kepler
10264202,0.517573708,2.23102,87205.0,5427.0,0.7,4.633,740.2,287.42365,47.373341,FALSE POSITIVE,kepler
10264293,20.9525604,3.986,232.9,4885.0,0.72,4.61,9.8,287.47986,47.360161,CANDIDATE,kepler
10264660,6.790120801,6.0437,2302.3,6372.0,2.001,3.954,526.1,287.70883,47.33305,CONFIRMED,kepler
10265602,165.3447044,3.09,4899.0,5594.0,0.812,4.52,48.0,288.17789,47.36668,CANDIDATE,kepler
10265898,1.260258822,1.8594,1130.7,5550.0,0.954,4.5,128.2,288.32791,47.381592,CONFIRMED,kepler
10265898,3.29534567,1.902,141.9,5550.0,0.954,4.5,10.4,288.32791,47.381592,CANDIDATE,kepler
10265898,5.25449393,3.078,169.0,5550.0,0.954,4.5,12.6,288.32791,47.381592,CONFIRMED,kepler
10266615,10.94026745,2.3494,538.6,5749.0,0.864,4.547,30.6,288.67068,47.399139,CONFIRMED,kepler
10266852,179.27230765,2.21,,,,,,288.77939,47.344372,FALSE POSITIVE,kepler
10266860,2.17813954,2.063,28.6,6511.0,1.851,4.003,9.7,288.78162,47.39735,FALSE POSITIVE,kepler
10267121,36.136968,15.42,152.0,6258.0,1.046,4.442,10.4,288.91046,47.396709,FALSE POSITIVE,kepler
10268714,452.65206,19.87,175.1,6664.0,1.73,4.075,17.0,289.64059,47.346439,FALSE POSITIVE,kepler
10268809,24.70932686,5.0698,29265.0,6065.0,1.023,4.427,284.7,289.68057,47.31781,FALSE POSITIVE,kepler
10268903,1.103978,0.74,,,,,,289.71304,47.343498,FALSE POSITIVE,kepler
10268907,1.103971357,0.926,317.9,5409.0,0.746,4.609,21.7,289.71466,47.34222,FALSE POSITIVE,kepler
1026957,21.76129812,1.243,1300.7,4859.0,0.72,4.612,60.0,291.25449,36.74361,CONFIRMED,kepler
1027.01,3.2834565,1.537,1558.0,4272.0,0.68,4.6,992.0,167.133275,-29.653135,CANDIDATE,tess
1027.02,11.02875,2.715,1694.0,4272.0,0.68,4.6,548.0,167.133275,-29.653135,CANDIDATE,tess
1027.03,5.0113292,1.024,1210.0,4272.0,0.68,4.6,567.0,167.133275,-29.653135,CANDIDATE,tess
10271691,63.909601,11.85,143.0,5227.0,0.643,4.668,6.1,290.88684,47.326679,FALSE POSITIVE,kepler
10271806,3.13295351,2.2207,435.2,5016.0,0.679,4.641,23.9,290.9343,47.357601,CONFIRMED,kepler
10271806,5.924993927,2.8874,1608.1,5016.0,0.679,4.641,68.5,290.9343,47.357601,CONFIRMED,kepler
10271806,11.34934848,3.1101,1249.8,5016.0,0.679,4.641,41.7,290.9343,47.357601,CONFIRMED,kepler
10271806,18.64349986,1.8491,813.4,5016.0,0.679,4.641,16.1,290.9343,47.357601,CONFIRMED,kepler
10272389,4.56447463,6.415,208.4,5270.0,0.77,4.596,42.6,291.1781,47.322941,FALSE POSITIVE,kepler
10272442,24.5434566,7.2518,1151.3,5955.0,0.91,4.52,64.5,291.1973,47.3078,CONFIRMED,kepler
10272442,70.2780911,2.466,781.6,5955.0,0.91,4.52,14.9,291.1973,47.3078,CANDIDATE,kepler
10272640,3.770551475,3.8077,12440.0,6322.0,1.075,4.426,100.8,291.27563,47.329491,CONFIRMED,kepler
10272858,584.55603,3.671,346.7,5208.0,3.62,3.458,10.0,291.36295,47.328709,CANDIDATE,kepler
10273903,372.54353,21.83,1106.0,5561.0,0.836,4.557,11.9,291.79666,47.385929,FALSE POSITIVE,kepler
10274244,13.68369259,4.22504,185510.0,5359.0,0.708,4.566,3641.6,291.9364,47.309689,FALSE POSITIVE,kepler
1027438,110.61576622,5.0,,,,,,291.35403,36.784519,FALSE POSITIVE,kepler
10275074,2.181555909,4.41739,85407.0,6584.0,1.246,4.331,1548.2,292.2677,47.394798,FALSE POSITIVE,kepler
10275077,363.35755,19.85,395.3,5086.0,1.783,3.89,13.9,292.27005,47.307362,FALSE POSITIVE,kepler
10275766,0.661749944,4.112,215.6,6363.0,1.198,4.386,34.5,292.5448,47.37191,FALSE POSITIVE,kepler
10275766,354.95118,13.02,421.9,6392.0,1.23,4.366,7.0,292.5448,47.37191,FALSE POSITIVE,kepler
10275805,112.645961,7.037,1957.9,5895.0,0.991,4.489,23.3,292.55612,47.329079,FALSE POSITIVE,kepler
10275880,9.72675447,19.6214,6641.6,6327.0,2.433,3.84,366.4,292.58875,47.393799,FALSE POSITIVE,kepler
10275887,9.726748645,19.4093,393410.0,5618.0,1.406,4.107,4414.3,292.59222,47.392277,FALSE POSITIVE,kepler
1028.01,1.01606,2.843,240.0,4634.0,0.68,4.64,2023.0,157.098337,-51.705409,FALSE POSITIVE,tess
10281221,0.582895412,1.0528,587.5,6263.0,1.009,4.46,87.0,294.61252,47.343262,CANDIDATE,kepler
10281311,234.66319186,7.627,243.5,6306.0,1.076,4.426,5.0,294.64493,47.338921,FALSE POSITIVE,kepler
10284575,173.06929,12.84,576.7,7296.0,1.818,4.103,19.9,295.83194,47.39381,FALSE POSITIVE,kepler
10285631,10.52286678,1.911,130.2,5548.0,1.614,4.038,10.1,296.18344,47.358761,CANDIDATE,kepler
10285631,18.68405716,6.9329,381.5,5548.0,1.614,4.038,54.2,296.18344,47.358761,CONFIRMED,kepler
10287242,22.34213536,6.461,2264.4,5237.0,0.707,4.568,51.9,296.69336,47.392151,CANDIDATE,kepler
10287248,4.722254104,3.451,82670.0,3801.0,0.488,4.776,314.1,296.69562,47.327309,FALSE POSITIVE,kepler
10287723,129995.7784,9.408,1474.9,4500.0,0.726,4.572,35.7,296.82162,47.354031,CANDIDATE,kepler
10288922,10.157715971,2.9526,9520.1,5993.0,0.986,4.489,168.0,297.15894,47.319191,FALSE POSITIVE,kepler
10289119,16.10474503,5.712,124.1,5822.0,2.886,3.683,25.4,297.21579,47.378521,CONFIRMED,kepler
1029.01,36.22214,5.107,7170.0,,,,,88.73909,-65.958839,FALSE POSITIVE,tess
10290021,3.72920972,5.012,14.4,6215.0,2.05,3.955,9.6,297.47162,47.39994,CANDIDATE,kepler
10290447,0.691561191,5.23,1901.0,4892.0,0.586,4.669,3.4,297.59232,47.34536,FALSE POSITIVE,kepler
10290666,5.45849914,4.0448,255.9,5914.0,1.135,4.396,72.0,297.65094,47.39629,CONFIRMED,kepler
10290666,6.86674226,4.216,47.2,5914.0,1.135,4.396,12.3,297.65094,47.39629,CANDIDATE,kepler
10291589,7.08757462,3.342,187.0,6060.0,0.925,4.509,11.0,297.90527,47.33683,CANDIDATE,kepler
10292000,200.83849979,2.37,,,,,,298.01306,47.325008,FALSE POSITIVE,kepler
10292238,143.1188694,16.8109,255710.0,5713.0,0.851,4.554,1638.0,298.07739,47.346581,FALSE POSITIVE,kepler
10292465,1.35337091,2.2396,104560.0,5426.0,0.784,4.511,303.0,298.13632,47.384529,FALSE POSITIVE,kepler
10292540,1.085229874,0.652,238.1,5713.0,0.851,4.554,7.6,298.15717,47.331268,FALSE POSITIVE,kepler
10294465,199.99763493,3.43,,,,,,298.70157,47.337315,FALSE POSITIVE,kepler
10294509,1.85447373,2.665,306.8,5341.0,0.743,4.609,18.9,298.71082,47.369911,FALSE POSITIVE,kepler
10294608,1.854491777,5.14771,383430.0,5843.0,0.99,4.413,1070.6,298.73633,47.37743,FALSE POSITIVE,kepler
10294613,1.854493861,4.2367,1287.3,5431.0,0.843,4.563,108.2,298.73807,47.381741,FALSE POSITIVE,kepler
10295951,6.810823723,7.98574,14447.0,7226.0,2.079,3.967,1441.9,299.10281,47.377781,CANDIDATE,kepler
10296163,9.296746368,6.88069,213840.0,6461.0,2.884,3.67,4407.8,299.16693,47.356098,FALSE POSITIVE,kepler
1030.01,12.1246519,4.612,7279.0,4807.6,1.07,4.17,1057.0,155.831478,-57.590248,FALSE POSITIVE,tess
1031.01,5.652623,3.434,1250.0,6415.4,1.92,3.98,2011.0,140.88389,-67.026006,FALSE POSITIVE,tess
10318874,2.508057497,1.1134,1507.6,4780.0,0.761,4.597,312.7,281.19473,47.497131,CONFIRMED,kepler
10319341,40.1043796,3.471,187.3,6174.0,1.089,4.374,9.2,281.5239,47.474751,FALSE POSITIVE,kepler
10319385,0.689210173,1.6169,195.0,5630.0,0.954,4.505,93.4,281.55118,47.469959,CANDIDATE,kepler
10319834,70.31252504,13.66,,,,,,281.88324,47.41605,CANDIDATE,kepler
1032.01,5.6643704,3.8087395,3491.8232968,10395.0,2.3383701,4.13,2385.8536488,159.221506,-42.541639,CANDIDATE,tess
10320341,30.114681501,5.68713,87057.0,6273.0,1.044,4.442,2858.1,282.19702,47.419579,FALSE POSITIVE,kepler
10321927,321.02094,7.51,592.9,5334.0,0.81,4.492,8.5,283.17575,47.401718,FALSE POSITIVE,kepler
10321972,122.11555,16.07,1104.0,5592.0,0.894,4.418,12.2,283.2048,47.478271,CANDIDATE,kepler
10322797,1.213742728,3.596,31.7,6532.0,1.987,3.961,20.3,283.66428,47.40097,FALSE POSITIVE,kepler
10328393,7.62635494,2.4168,296.1,4955.0,0.721,4.61,32.5,286.66296,47.4137,CONFIRMED,kepler
10328393,15.99560373,3.471,221.7,4955.0,0.721,4.61,20.0,286.66296,47.4137,CONFIRMED,kepler
10328393,34.2115022,4.947,273.8,4955.0,0.721,4.61,20.7,286.66296,47.4137,CONFIRMED,kepler
10328458,2.352273912,1.7389,318.6,4816.0,0.748,4.608,20.4,286.71661,47.425629,CONFIRMED,kepler
10329196,85.7567919,5.695,159.1,5037.0,2.213,3.783,16.9,287.13489,47.488621,CONFIRMED,kepler
10329469,55.8224775,5.457,879.6,5162.0,0.736,4.611,23.7,287.2977,47.455441,CONFIRMED,kepler
10329835,1.52373073,1.4796,364.7,3746.0,0.51,4.736,34.1,287.50116,47.469269,CONFIRMED,kepler
1033.01,29.0162503,6.507,1440.0,6113.1,2.01,,,87.282586,-60.498444,FALSE POSITIVE,tess
10330115,13.21409607,3.5641,1154.8,5333.0,0.728,4.62,38.0,287.65363,47.41481,CONFIRMED,kepler
10330495,18.060078203,11.5759,58975.0,5330.0,0.855,4.464,1797.6,287.87509,47.445759,FALSE POSITIVE,kepler
10331279,225.48805,19.46,379.9,5663.0,0.782,4.579,11.6,288.27457,47.495781,CANDIDATE,kepler
10332213,2.522590567,1.406,210.2,5591.0,0.86,4.559,18.5,288.75073,47.490921,CONFIRMED,kepler
10332789,18.74072534,5.19791,125480.0,6122.0,0.996,4.471,2964.7,289.0368,47.46595,FALSE POSITIVE,kepler
10332883,1.151166776,1.0907,578.4,3951.0,0.535,4.73,83.7,289.07224,47.40707,CONFIRMED,kepler
10336927,134.76308997,8.77,,,,,,290.82733,47.446861,FALSE POSITIVE,kepler
10336951,38.2292037,3.893,605.8,4544.0,0.598,4.656,21.0,290.83627,47.444939,CANDIDATE,kepler
10337258,13.28536452,6.283,377.6,6534.0,1.9,3.973,26.8,290.95792,47.406281,CONFIRMED,kepler
10337517,4.29263699,2.7,61.4,5357.0,0.863,4.498,11.4,291.06293,47.484798,CONFIRMED,kepler
10337517,7.053934488,1.7244,511.5,5357.0,0.863,4.498,56.3,291.06293,47.484798,CONFIRMED,kepler
10338279,5.660274452,0.9077,414.1,5615.0,0.842,4.478,26.4,291.37064,47.435509,FALSE POSITIVE,kepler
10338529,366.74866,12.446,419.1,6136.0,1.087,4.368,9.1,291.46838,47.4674,FALSE POSITIVE,kepler
10338624,0.607538435,5.549,34.9,7076.0,1.691,4.147,30.4,291.49722,47.463509,FALSE POSITIVE,kepler
10339000,69.775633,9.205,140.9,6224.0,0.983,4.413,9.7,291.63892,47.474972,CANDIDATE,kepler
1034.01,3.6344692,2.5339234,628.699015,9810.0,1.60776,4.43,2188.3820499,134.441752,-49.000578,FALSE POSITIVE,tess
10340212,0.93374894,4.637,226.2,2661.0,0.116,5.283,9.3,292.11115,47.452293,FALSE POSITIVE,kepler
10340228,0.93371313,2.971,66.0,5436.0,0.869,4.548,8.9,292.11972,47.485619,FALSE POSITIVE,kepler
10340423,6.73893544,2.813,601.3,4126.0,0.602,4.668,24.2,292.19397,47.457088,CONFIRMED,kepler
10340423,18.79418506,3.2906,1529.0,4126.0,0.602,4.668,40.2,292.19397,47.457088,CONFIRMED,kepler
10340423,345.98207283,2.97,,,,,,292.19397,47.457088,FALSE POSITIVE,kepler
10341777,0.933746709,3.435,18.6,6302.0,0.815,4.535,14.3,292.71817,47.469891,FALSE POSITIVE,kepler
10341781,0.93371211,4.76,126.2,4604.0,0.696,4.591,14.3,292.71887,47.47094,FALSE POSITIVE,kepler
10341787,0.93373716,5.015,144.9,5390.0,0.852,4.479,16.0,292.72198,47.4548,FALSE POSITIVE,kepler
10341831,0.933749941,6.606,415.3,3682.0,0.48,4.786,88.8,292.73892,47.49073,FALSE POSITIVE,kepler
10341876,351.204993,22.414,1257.9,5845.0,0.918,4.435,21.3,292.75928,47.430401,FALSE POSITIVE,kepler
10341878,0.933753371,4.438,47.3,7286.0,2.056,3.998,19.8,292.76028,47.448299,FALSE POSITIVE,kepler
10341905,0.93374232,6.552,351.4,5553.0,0.806,4.577,49.1,292.77484,47.451099,FALSE POSITIVE,kepler
10341913,0.933749106,4.256,186.2,6215.0,2.188,3.849,136.3,292.77588,47.461689,FALSE POSITIVE,kepler
10341917,0.93375241,6.352,518.0,5402.0,0.815,4.581,55.5,292.77954,47.452099,FALSE POSITIVE,kepler
10342041,0.933746515,6.6522,2936.6,5252.0,0.716,4.596,549.5,292.83301,47.495529,FALSE POSITIVE,kepler
10342065,0.93374614,6.551,1717.5,5438.0,4.319,3.424,365.7,292.84213,47.483829,FALSE POSITIVE,kepler
10342097,0.933735579,3.892,351.4,5016.0,5.344,3.013,27.1,292.85236,47.498039,FALSE POSITIVE,kepler
10342248,0.93373458,4.364,127.7,5335.0,0.804,4.577,27.8,292.91196,47.47504,FALSE POSITIVE,kepler
10342316,0.93376962,7.023,125.8,6056.0,0.975,4.448,28.5,292.93661,47.499931,FALSE POSITIVE,kepler
10345478,14.49839316,3.7343,3271.1,5268.0,0.735,4.602,125.6,294.121,47.408791,FALSE POSITIVE,kepler
10345862,58.28819056,21.6014,156160.0,5463.0,1.044,4.353,2927.4,294.25418,47.43779,FALSE POSITIVE,kepler
10346522,3.989144446,20.7947,630520.0,5538.0,0.719,4.555,2055.9,294.48337,47.45266,FALSE POSITIVE,kepler
1035.01,6.0742782,2.5468064,6039.9909482,5964.0,2.4303801,3.7,1583.9546259,144.150273,-61.583182,CANDIDATE,tess
10350571,17.157236,11.284,110.4,5676.0,1.487,4.1,23.6,295.92065,47.448608,CONFIRMED,kepler
10350571,31.5925809,13.566,145.1,5676.0,1.487,4.1,25.5,295.92065,47.448608,CONFIRMED,kepler
10350571,93.881556,20.644,188.7,5676.0,1.487,4.1,23.7,295.92065,47.448608,FALSE POSITIVE,kepler
10351231,7.6746614,1.9374,503.0,6063.0,1.001,4.47,20.8,296.13141,47.43882,CONFIRMED,kepler
10351767,0.635069939,2.07171,33117.0,6340.0,1.058,4.434,578.6,296.32028,47.40657,FALSE POSITIVE,kepler
10351947,260.446151,9.314,713.9,4845.0,7.796,2.897,16.8,296.38278,47.409592,CANDIDATE,kepler
10352333,1.570592397,0.623,214.4,5519.0,0.921,4.431,29.7,296.50354,47.486919,CANDIDATE,kepler
10352603,32.77897303,19.1378,410080.0,6122.0,0.964,4.487,2126.1,296.59042,47.416908,FALSE POSITIVE,kepler
10352938,6.47173281,7.1964,6472.7,6318.0,1.685,4.079,94.5,296.69699,47.407627,FALSE POSITIVE,kepler
10352945,6.47179275,6.788,402.5,6341.0,1.033,4.446,30.7,296.69971,47.406731,FALSE POSITIVE,kepler
10353968,9.07098164,2.6903,1026.2,5672.0,0.929,4.506,59.1,296.98672,47.47739,CONFIRMED,kepler
10354039,64.617518,5.796,2486.6,5043.0,0.881,4.47,61.9,297.01483,47.486431,CONFIRMED,kepler
10356124,12.3748247,90.01,390.9,5165.0,3.598,3.491,85.7,297.63947,47.445869,FALSE POSITIVE,kepler
10356840,242.484764,6.451,361.7,6068.0,0.829,4.568,7.6,297.83392,47.420731,FALSE POSITIVE,kepler
10357040,46.882525,1.93,343.5,6045.0,0.955,4.494,4.9,297.89221,47.498089,FALSE POSITIVE,kepler
10357831,1.72153588,1.9227,39929.0,4535.0,0.668,4.607,29.3,298.10834,47.487919,FALSE POSITIVE,kepler
10358759,10.3392408,3.075,1184.6,5730.0,0.87,4.545,51.4,298.34833,47.49123,CONFIRMED,kepler
10358759,13.28689997,3.2825,1039.6,5730.0,0.87,4.545,41.3,298.34833,47.49123,CONFIRMED,kepler
1036.01,3.7795212,2.952,2761.0,5771.0,1.18,4.31,1294.0,157.867112,-42.240448,CANDIDATE,tess
10360722,163.692336,6.853,1138.0,4999.0,0.843,4.49,21.0,298.89877,47.463089,CONFIRMED,kepler
10362031,3.2136904,2.205,55.8,6184.0,1.579,4.151,19.2,299.26431,47.491791,FALSE POSITIVE,kepler
10363115,59.3627946,13.972,233.6,5786.0,1.471,4.106,51.5,299.58337,47.448078,CONFIRMED,kepler
10363233,210.899577,2.167,3345.0,5332.0,0.843,4.5,7.8,299.61707,47.406021,FALSE POSITIVE,kepler
10363281,0.934924739,2.052,73.8,6477.0,2.628,3.781,20.3,299.62952,47.479809,FALSE POSITIVE,kepler
10363300,0.934926138,3.1925,131940.0,5962.0,1.078,4.423,1149.3,299.63449,47.477249,FALSE POSITIVE,kepler
1037.01,1.2025238,1.991,390.0,9158.0,1.74,4.32,5952.0,147.385172,-63.306478,FALSE POSITIVE,tess
1038.01,3.2235985,2.159,680.0,8904.0,2.17,4.09,,128.454638,-49.940347,FALSE POSITIVE,tess
10383687,8.4879444,3.224,119.3,6134.0,1.039,4.396,19.5,280.88184,47.564243,FALSE POSITIVE,kepler
10383696,8.487871809,4.19829,118810.0,5553.0,0.855,4.558,483.9,280.8858,47.565632,FALSE POSITIVE,kepler
10383729,0.734548624,2.207,58.6,6046.0,1.007,4.478,25.1,280.90179,47.526241,FALSE POSITIVE,kepler
10384298,3.43861067,1.264,46.8,5383.0,1.401,4.112,9.5,281.32745,47.584869,CANDIDATE,kepler
10384798,38.505224,5.941,695.2,5974.0,0.881,4.504,35.5,281.66299,47.568581,CONFIRMED,kepler
